name,ra,dec,Class,significance,F_s,F_m,F_h,F_b,P_intra,P_inter,name_cat,ra_cat,dec_cat,SubClass,ref,MW_MW,p_any,p_i,G,BP,RP,RPlx,PM,epsi,sepsi,ruwe,rgeo,J,H,K,W1,W2,W3
2CXO J032844.0+312052,52.1836347,31.3479738,YSO,2.157894736842122,1.222422716791608e-15,2.8648143770440644e-16,7.978845608028655e-18,1.5168830001040432e-15,0.5401678334397599,0.502,,52.1837917,31.3481806,II;*|IR|LM*|MIR|NIR|X|Y*?|Y*O,2010AJ....140..266W,gcat,0.9978651,1.0,19.004271,21.193966,17.472616,11.4103,0.012452,0.001171,3.137,1.093,249.761917,14.245,13.235,12.627,12.158,11.575,9.917
2CXO J032846.8+312027,52.1953574,31.3410097,YSO,3.352941176470817,3.312257192742595e-16,4.6919189179066e-16,1.1024021516731668e-15,1.9028197627380858e-15,0.2269969160538699,0.408,,52.195375,31.3412611,III;*|IR|MIR|NIR|X|Y*?|Y*O,2010AJ....140..266W,gat,0.9991388,1.0,18.275494,20.441229,16.899868,31.5811,0.021116,0.000221,0.2796,1.032,168.844543,14.809,14.246,13.798,13.716,13.53,11.76
2CXO J032847.6+312406,52.1983614,31.4016943,YSO,5.993183965512345,3.863825547880199e-16,4.248863884396999e-16,1.1023014300069596e-15,1.9135703732346788e-15,0.999999999487752,1.0,,52.1985,31.4018167,II;*|IR|MIR|NIR|X|Y*?|Y*O,2010AJ....140..266W,gcat,0.9989035,1.0,19.353674,21.41082,17.874992,6.5727,0.0136,0.0009429999999999,1.026,0.99,303.190399,14.199,12.605,11.66,10.658,9.973,8.558
2CXO J032852.0+311546,52.2170583,31.2629627,YSO,4.129032258064838,8.173095315527976e-16,3.34116705636904e-16,1.7038314808620688e-15,2.85525771805177e-15,0.789881715686,0.983,,52.2173333,31.2632639,II;*|IR|LM*|MIR|NIR|X|Y*?|Y*O,2010AJ....140..266W,gcat,0.9990183,1.0,17.287733,20.22525,15.789435,23.6651,0.01242,0.00069,8.441,1.157,298.969788,13.161,12.469,12.029,11.592,11.066,9.203
2CXO J032855.1+311624,52.2297477,31.2734795,YSO,3.1891891891890487,1.4013337347782514e-16,7.240802408701569e-16,6.002648871068572e-16,1.4644785014548393e-15,0.9967090687767654,0.872,,52.2299583,31.2737389,II;*|IR|NIR|X|Y*?|Y*O,2010AJ....140..266W,gt,0.99801224,1.0,17.371689,19.547737,15.983249,29.7096,0.014141,0.000294,1.468,1.033,290.475128,13.01,11.656,10.927,,,
2CXO J032856.2+312227,52.2345758,31.374394,YSO,3.352941176470837,2.69906629532253e-16,5.011092799888465e-16,1.2270684081268361e-15,1.998084317647936e-15,0.968020381987822,0.889,,52.2344583,31.3744472,FS;*|IR|MIR|NIR|X|Y*?|Y*O|mm,2010AJ....140..266W,at,0.9993898,1.0,,,,,,,,,,15.84,13.163,11.844,10.943,9.872,7.454
2CXO J032902.7+312217,52.2615644,31.3714567,YSO,2.050000000000036,7.978845608028655e-18,4.488249900962235e-16,3.448042204061625e-16,8.016080561104148e-16,0.5648548757504299,0.562,,52.261625,31.3716222,II;*|BD?|IR|LM*|MIR|NIR|X|Y*?|Y*O,2010AJ....140..266W,cat,0.9992185,1.0,,,,,,,,,,16.929,14.798,13.323,12.034,11.326,9.283
2CXO J032903.1+312237,52.2630667,31.3772046,YSO,3.0285714285714165,1.663206897286644e-16,2.5159423122307267e-16,1.7922936082947256e-15,2.210208529246463e-15,0.976547306308139,0.638,,52.2631667,31.3772944,II;*|IR|MIR|NIR|X|Y*?|Y*O,2010AJ....140..266W,gat,0.99929994,1.0,18.133766,19.409184,16.657368,13.04,0.011103,0.0025819999999999,54.94,2.456,194.852615,13.724,12.367,11.323,10.237,9.353,7.622
2CXO J032904.6+312028,52.2691763,31.3413304,YSO,2.8888888888889883,1.7353572862120336e-16,2.470892450111848e-16,9.816048738173696e-16,1.4022298474497578e-15,0.9959459291137728,0.961,,52.2690833,31.3415194,III;*|BD?|IR|LM*|MIR|NIR|X|Y*?|Y*O,2010AJ....140..266W,ct,0.998589,1.0,,,,,,,,,,16.715,15.464,13.746,12.74,12.279,
2CXO J032907.7+312157,52.2823258,31.3658371,YSO,6.518518518518894,7.978845608028655e-18,7.978845608028655e-18,1.4135402663012151e-14,1.4151360354228207e-14,0.979880783485499,1.0,,52.2822917,31.3658083,I;*|IR|MIR|NIR|PoC|Rad|X|Y*?|Y*O|mm|smm,2010AJ....140..266W,t,0.9987076,1.0,,,,,,,,,,15.273,13.802,10.428,,,
2CXO J032908.3+312020,52.2846348,31.3389964,YSO,2.263157894736817,7.978845608028655e-18,3.635444293971863e-16,6.617624536091017e-16,1.0332857286143168e-15,0.53796829889305,0.769,,52.2847917,31.3389639,III;*|IR|MIR|NIR|X|Y*?|Y*O,2010AJ....140..266W,gcat,0.9981426,1.0,20.198652,22.514866,18.612335,4.204,0.011986,0.001345,0.8099,1.059,373.33725,14.681,12.904,12.011,11.557,11.204,12.134
2CXO J032909.1+312144,52.2881883,31.3622446,YSO,3.1111111111109966,7.978845608028655e-18,5.070212002887228e-16,2.007938775373557e-15,2.522938821270308e-15,0.9997685682932586,0.968,,52.2881667,31.3623972,III;*|IR|NIR|X|Y*?|Y*O,2010AJ....140..266W,t,0.99704075,1.0,,,,,,,,,,14.477,14.807,12.974,,,
2CXO J032909.1+312305,52.2879358,31.3848945,YSO,2.486486486486466,1.7480686126275842e-16,4.7073508753534445e-16,1.6959310519881002e-15,2.3414730007862032e-15,0.9935503169971176,0.922,,52.2880833,31.3850639,I;*|IR|MIR|NIR|X|Y*?|Y*O,2010AJ....140..266W,gt,0.9983252,1.0,20.606895,21.367252,18.72127,2.9726,0.011188,0.0,0.0,1.008,1280.25232,14.649,12.944,11.892,,,
2CXO J032913.1+312252,52.3046652,31.3813706,YSO,4.812500000000331,1.8718197627126767e-16,9.277471178844329e-16,3.4608951840147928e-15,4.575824278170493e-15,0.979043478901232,0.59,,52.3047083,31.3814611,II;*|IR|MIR|NIR|X|Y*?|Y*O,2010AJ....140..266W,gcat,0.9992168,1.0,17.796749,19.91494,16.32128,9.87,0.011276,0.001465,23.19,1.883,347.435028,12.867,11.117,10.109,8.924,8.225,6.881
2CXO J032917.6+312244,52.3235822,31.3791612,YSO,59.90028501130645,8.527958094191228e-14,1.2834801702562677e-13,2.992153168399713e-13,5.128429148075103e-13,1.0,1.0,,52.3235833,31.3793333,II;*|Em*|IR|MIR|NIR|Opt|Pu*|Rad|TT*|V*|X|Y*?|Y*O|mm|smm,2010AJ....140..266W,gcat,0.9996372,1.0,13.425856,14.761924,12.176457,,0.0,0.00677,25610.0,,,9.973,8.915,8.324,7.38,6.612,4.68
2CXO J032929.7+312102,52.3740306,31.350738,YSO,5.99999999999959,1.7338261269910902e-15,1.3188403174340902e-15,1.2488037969668734e-15,4.301470241392054e-15,0.7064855586481,0.197,,52.3740417,31.3509417,II;*|IR|MIR|NIR|X|Y*?|Y*O,2010AJ....140..266W,gcat,0.99894476,1.0,16.95122,18.841576,15.174972,,0.0,0.006003,967.5,,,12.649,11.621,11.165,10.853,10.37,7.907
2CXO J033102.5+434758,52.7604475,43.7997163,LM-STAR,13.865235510458133,8.545281760898201e-15,2.9085696044102207e-15,2.0932695226752e-15,1.3547120887983622e-14,0.59893321341846,,G17550883763796,52.760544,43.799759,K3;K3;*|Em*|NIR|X,LAMOST-DR8-AFGK,gcat,0.999217,1.0,15.503792,16.208862,14.675048,51.7876,0.005088,0.0,0.0,1.037,547.385376,13.526,12.952,12.797,12.739,12.747,12.473
2CXO J033106.0+435230,52.7752214,43.8752286,LM-STAR,2.8888888888889053,2.617139100718068e-16,8.852724836522561e-17,2.9476442362507384e-16,6.450055820621062e-16,0.71392497003127,0.677,G17550882791322,52.775228,43.875197,F0;*|MIR|NIR|X,LAMOST-DR8-AFGK,gcat,0.99833924,1.0,13.465058,13.903713,12.851731,54.7341,0.0049889999999999,5.6e-05,2.72,1.158,1022.91516,12.151,11.871,11.762,11.693,11.712,11.818
2CXO J033111.9+435415,52.7999817,43.9042578,CV,104.59668371543448,1.3875094343077796e-14,8.031040642730519e-14,2.249364105303e-12,2.343549606073383e-12,1.0,,GK Per,52.8,43.904444,Na;NA/DQ;CV;*|CV*|Em*|MIR|NIR|No*|Opt|PN?|SB*|V*|X,2003A&A...404..301R,gcat,0.9992715,1.0,12.556587,13.174103,11.780638,55.6317,0.0186619999999999,0.000305,121.4,3.351,429.529297,10.856,10.267,10.062,9.843,9.713,9.473
2CXO J033115.0-275518,52.8126357,-27.9218629,AGN,28.7257633183463,1.3854396921224791e-14,1.0735550178691256e-14,2.9255017534692503e-14,5.384496463460854e-14,0.8199681942536701,0.236,NVSS J03312-2755,52.8125,-27.921944,Q;X,2010A&A...518A..10V,gca,0.99896693,1.0,20.669153,20.867577,20.106853,-2.241,0.000376,0.000957,0.505,1.035,,,,,16.716,15.468,12.656
2CXO J033122.2-275755,52.8425249,-27.9653976,AGN,8.535432623207946,1.263817567634154e-16,7.818327142120963e-16,4.926227586781387e-15,5.8344420577568975e-15,0.69527096955863,0.745,ECDF-S 348,52.8425,-27.965278,Q;AGN|G|IR|QSO|Rad|UV|X|mm|smm,2010A&A...518A..10V,ca,0.9969522,1.0,,,,,,,,,,,,,16.49,16.195,13.293
2CXO J033130.6-275832,52.877777,-27.9757473,AGN,6.683083994337225,5.088835189344016e-16,5.970360666955384e-16,2.8859093354996764e-15,3.991828921129617e-15,0.82841937722958,0.851,ECDF-S 339,52.877917,-27.975556,Q;AGN|G|QSO|X,2010A&A...518A..10V,c,0.9970686,1.0,,,,,,,,,,,,,17.912,17.557,
2CXO J033133.1+435624,52.8881775,43.9400331,LM-STAR,5.028571428571376,1.724916362306326e-15,2.975955076189921e-16,1.8391817370678842e-15,3.861693606993202e-15,0.38008120551985,,G17550890796592,52.888221,43.940056,G0;*|MIR|NIR|X,LAMOST-DR8-AFGK,gcat,0.9973471,1.0,13.72974,14.180503,13.107516,53.1267,0.009451,0.0,0.0,0.987,1056.95764,12.379,12.014,11.94,11.836,11.881,11.7
2CXO J033135.7-275134,52.8990922,-27.8597007,AGN,19.235828550644804,6.763611189821121e-15,4.1637847031141774e-15,1.2013271850535335e-14,2.2940667743470632e-14,0.956378246395692,0.955,ECDF-S 330,52.899167,-27.859722,Q;AGN|G|QSO|Sy1|X,2010A&A...518A..10V,ca,0.995432,1.0,,,,,,,,,,,,,18.418,16.926,13.127
2CXO J033137.8-273724,52.9077069,-27.623552,AGN,7.3978599521497905,1.7136827985983194e-16,5.401354776317715e-16,4.3213566310934846e-15,5.032860388585089e-15,0.38722852039169,0.575,ECDF-S 203,52.907917,-27.623611,Q;AGN|QSO|X,2010A&A...518A..10V,c,0.99611926,1.0,,,,,,,,,,,,,18.363,17.278,
2CXO J033149.5-274320,52.9564739,-27.7222281,AGN,12.452343354213127,1.4096754957469646e-15,1.916502491817533e-15,4.322604342933017e-15,7.648782330497513e-15,0.89051099362372,0.936,EIS J03318-2743,52.95625,-27.722222,A;AGN|G|Rad|X|smm,2010A&A...518A..10V,c,0.99826324,1.0,,,,,,,,,,,,,16.67,15.834,
2CXO J033150.0-280102,52.958701,-28.0174627,AGN,6.318505396553594,5.663286813988631e-17,1.587587453774029e-16,2.348984404577501e-15,2.56437601809479e-15,0.33068395343405,0.248,ECDF-S 305,52.95875,-28.0175,A;G,2010A&A...518A..10V,ca,0.9980031,1.0,,,,,,,,,,,,,16.54,16.209,12.688
2CXO J033150.9-274116,52.9623654,-27.6879225,AGN,10.722914114511068,2.3597325846573438e-15,1.1253071869357237e-15,3.556251316074886e-15,7.041291087667954e-15,0.5230824030743699,0.255,ECDF-S 186,52.9625,-27.687778,Q;AGN|G|QSO|Sy1|UV|X,2010A&A...518A..10V,c,0.99664795,1.0,,,,,,,,,,,,,17.442,17.059,
2CXO J033155.3-275448,52.9807189,-27.9134423,AGN,9.97294780520131,1.2236351225342714e-16,6.023421021293456e-16,7.178914874100414e-15,7.903620488483187e-15,0.85188860291479,0.999,CDFS J03319-2754,52.980833,-27.913611,A;AGN|G|X|smm,2010A&A...518A..10V,ca,0.998786,1.0,,,,,,,,,,,,,15.851,15.346,12.068
2CXO J033156.8-280149,52.9868898,-28.0303119,AGN,4.882352941176532,9.418513859085292e-16,3.6950772701682124e-16,1.9215241033053936e-16,1.5035115232558898e-15,0.67015973128446,0.613,ECDF-S 286,52.987083,-28.030278,Q;AGN|G|QSO|Rad|X,2010A&A...518A..10V,c,0.9970473,1.0,,,,,,,,,,,,,17.771,16.636,
2CXO J033158.8-273516,52.9953684,-27.5878763,AGN,8.773741799314015,7.751747912677974e-16,9.635400513861829e-16,5.501761125112214e-15,7.240475967766194e-15,0.11720016140997,0.802,ECDF-S 173,52.995417,-27.587778,Q;AGN|G|QSO|X,2010A&A...518A..10V,ca,0.99595994,1.0,,,,,,,,,,,,,17.616,16.592,13.15
2CXO J033200.8-275954,53.0034561,-27.998483,AGN,2.722222222222353,4.5520976443271946e-17,8.105021952045443e-17,4.76180295801511e-16,6.027514917652374e-16,0.917464760603961,0.951,ECDF-S 604,53.003333,-27.998333,Q;AGN|G|QSO|X,2010A&A...518A..10V,c,0.9956324,1.0,,,,,,,,,,,,,18.045,17.666,
2CXO J033206.9-275610,53.0289901,-27.9362264,AGN,2.685714285714229,9.688447309950752e-17,1.6294695428318428e-16,8.793386109957271e-16,1.139170038378419e-15,0.55785167569271,0.589,ECDF-S 368,53.02875,-27.936111,Q;G|X,2010A&A...518A..10V,ca,0.9979315,1.0,,,,,,,,,,,,,16.82,16.655,12.523
2CXO J033208.6-274734,53.0360925,-27.7929835,AGN,191.1299199978945,2.1683239369180958e-14,1.5124423972847207e-14,4.3314094657696594e-14,8.012175799972477e-14,0.986707107267116,1.0,CDFS J03321-2747,53.03625,-27.793056,Q;*|AG?|AGN|FIR|G|IR|NIR|QSO|Rad|Sy1|X|rG|smm,2010A&A...518A..10V,gcat,0.99920183,1.0,19.103983,19.383829,18.315563,1.7834,0.000338,0.000536,1.71,1.056,,16.855,16.069,15.432,14.694,13.853,10.93
2CXO J033213.2-274241,53.0551163,-27.7114757,AGN,59.89445806416345,2.839468478833103e-16,1.100824205140853e-15,6.577473631219098e-15,7.96224468424326e-15,0.986012204657846,1.0,CDFS J03322-2742,53.055,-27.711389,A;G|Rad,2010A&A...518A..10V,ca,0.99880546,1.0,,,,,,,,,,,,,15.785,15.683,12.657
2CXO J033214.0-275101,53.0583568,-27.8502782,AGN,48.88229057439328,1.2411095507737255e-16,8.676155210390542e-16,5.612507169904053e-15,6.6042336460204805e-15,0.989647711930696,1.0,CDFS J03322-2751A,53.058333,-27.850278,A;*|AGN|G|IR|NIR|X,2010A&A...518A..10V,ca,0.9974905,1.0,,,,,,,,,,,,,17.366,16.878,12.963
2CXO J033214.4-275111,53.0601257,-27.8530922,AGN,7.039605460339373,7.51488602970575e-17,7.665995128312033e-17,4.50322617886908e-16,6.021314294670858e-16,,0.746,CDFS J03322-2751B,53.06,-27.853056,A;*|AGN|FIR|G|IR|NIR|Sy2|X,2010A&A...518A..10V,c,0.99761134,1.0,,,,,,,,,,,,,17.699,17.379,
2CXO J033214.9-275127,53.0624272,-27.8576199,AGN,34.004342566139336,4.107453097267136e-16,5.320536749797587e-16,1.257356644545204e-15,2.200155629251676e-15,0.9929393787440928,1.0,CDFS J03322-2751C,53.0625,-27.8575,A;*|AGN|G|IR|NIR|X|smm,2010A&A...518A..10V,ca,0.9990441,1.0,,,,,,,,,,,,,16.382,16.49,13.081
2CXO J033216.1-273930,53.067456,-27.6585159,AGN,68.41843994777464,6.959768301567552e-15,4.392476330493888e-15,9.161685881947866e-15,2.0513930514009307e-14,0.965515673576044,1.0,CDFS J03322-2739,53.0675,-27.658611,Q;*|AGN|G|IR|QSO|Rad|Sy1|UV|X|mm|smm,2010A&A...518A..10V,gca,0.99914885,1.0,19.983595,20.283958,19.46804,1.2688,0.000534,0.0,0.0,1.009,,,,,16.066,14.805,11.523
2CXO J033226.9-274105,53.1124463,-27.6847878,AGN,201.8713641905506,2.9820486071964714e-14,1.9296171665248634e-14,5.416861129075341e-14,1.0328526902796677e-13,0.9948031105086806,1.0,CDFS J03324-2741B,53.1125,-27.684722,Q;*|AGN|G|IR|QSO|Rad|Sy1|UV|X|rG|smm,2010A&A...518A..10V,gca,0.9989191,1.0,19.598581,19.685322,19.118805,-0.329,0.000603,0.0005809999999999,0.9729,1.025,,,,,15.057,14.174,11.525
2CXO J033227.6-274145,53.1150625,-27.6958882,AGN,42.30973004685913,1.0706869797684068e-16,6.192307961473677e-16,5.645024646118041e-15,6.3713241402422485e-15,0.9922541041541004,1.0,CDFS J03324-2741A,53.115,-27.695833,A;AGN|G|IR|Sy2|X|smm,2010A&A...518A..10V,ca,0.9977862,1.0,,,,,,,,,,,,,16.957,16.243,13.12
2CXO J033229.0-275730,53.1208834,-27.9583954,AGN,14.363411898030195,3.1301272844169884e-16,7.473827466012889e-16,1.3142866964969096e-15,2.3746821715398973e-15,0.932414502578778,1.0,ECDF-S 362,53.120833,-27.958333,Q;AGN|G|IR|QSO|X|smm,2010A&A...518A..10V,ca,0.9989262,1.0,,,,,,,,,,,,,15.502,15.404,13.078
2CXO J033229.9-274530,53.1249008,-27.7583895,AGN,64.67009559810796,1.1815757171996644e-15,1.7361115055821926e-15,5.671572027699468e-15,8.589259250481325e-15,0.988531477392489,1.0,CDFS J03325-2745B,53.125,-27.758333,Q;EmG,2010A&A...518A..10V,c,0.9981494,1.0,,,,,,,,,,,,,16.422,15.584,
2CXO J033232.3-280328,53.1345867,-28.0580006,AGN,19.714328408212005,6.323967660213244e-15,4.316763715088211e-15,1.4163906422447127e-14,2.4804637797748585e-14,0.80551790871092,0.321,ECDF-S 483,53.134583,-28.057778,Q;AGN|G|QSO|X,2010A&A...518A..10V,ca,0.9968965,1.0,,,,,,,,,,,,,17.679,16.824,13.17
2CXO J033235.3-280042,53.1473189,-28.0116796,AGN,5.294117647059688,1.0087178090587635e-16,4.184071518394374e-16,1.3501401728187245e-15,1.869419105564038e-15,0.73585525633392,0.99,ECDF-S 481,53.147083,-28.011389,Q;AGN|G|QSO|X,2010A&A...518A..10V,c,0.9931378,1.0,,,,,,,,,,,,,17.979,17.082,
2CXO J033235.7-274916,53.1487722,-27.8211623,AGN,8.615323019950594,6.041204949412731e-17,1.0279722946337188e-16,3.329482011159782e-16,4.961574800734774e-16,,0.313,CDFS J03325-2749,53.14875,-27.821111,A;AGN|FIR|G|IR|NIR|QSO|Rad|X|mm|smm,2010A&A...518A..10V,ca,0.9975357,1.0,,,,,,,,,,,,,18.077,17.928,13.068
2CXO J033237.4-274000,53.1560809,-27.6668713,AGN,27.70253449609364,4.72337821735708e-16,8.04353951432479e-16,1.2727278954119416e-15,2.549419668580129e-15,0.96234976466811,1.0,CDFS J03326-2740,53.15625,-27.666667,A;AGN|G|IR|X,2010A&A...518A..10V,c,0.9961746,1.0,,,,,,,,,,,,,18.192,17.242,
2CXO J033238.1-273945,53.1587766,-27.6625095,AGN,77.51916410374864,2.8745737803716125e-15,5.277249007085891e-15,1.5511076679189493e-14,2.3662899466646995e-14,0.966822315972152,1.0,CDFS J03326-2739,53.15875,-27.6625,A;*|AGN|G|IR|QSO|Sy1|X,2010A&A...518A..10V,gca,0.99934167,1.0,20.428217,20.477562,20.108952,-0.885,0.000294,0.001045,0.9207,1.021,,,,,16.648,15.613,13.073
2CXO J033239.0-274602,53.1628381,-27.767238,AGN,42.7237219338137,1.7523948333229135e-16,3.3688624029237086e-16,1.898999988909978e-15,2.4111257125346402e-15,0.9907810233294242,1.0,CDFS J03326-2746B,53.162917,-27.767222,Q;*|AGN|EmG|G|NIR|QSO|UV|X,2010A&A...518A..10V,gca,0.999301,1.0,20.932314,20.816359,20.538902,,0.0,0.001881,0.8143,,,,,,16.965,15.953,12.963
2CXO J033244.2-275141,53.1845004,-27.86148,AGN,11.0794001248794,1.3507857503091115e-16,1.3079059606000127e-16,2.9244302457027643e-16,5.583121956611889e-16,0.0414186704140799,0.961,CDFS J03327-2751,53.184583,-27.861389,A;*|AGN|EmG|FIR|G|IG|IR|NIR|Rad|UV|X|smm,2010A&A...518A..10V,gc,0.99906766,1.0,21.727856,21.094149,19.53203,,0.0,0.010587,8.282,,,,,,15.563,14.815,
2CXO J033249.1-274050,53.2049791,-27.6807039,AGN,9.085058481397123,1.2183383015031587e-16,1.5243870967085962e-16,1.430350179673815e-15,1.7046227194949904e-15,0.83598429307306,0.961,CDFS J03328-2740,53.205,-27.680833,A;AGN|G,2010A&A...518A..10V,ca,0.99869746,1.0,,,,,,,,,,,,,16.295,14.882,11.377
2CXO J033252.8-275120,53.2203676,-27.8555602,AGN,35.90712942271969,2.6884262216409757e-16,6.244274757039352e-16,1.7218933082367468e-15,2.6151634061047802e-15,0.9953444630252326,1.0,CDFS J03328-2751,53.220417,-27.855556,A;AGN|FIR|G|IR|X,2010A&A...518A..10V,c,0.9984855,1.0,,,,,,,,,,,,,17.211,16.915,
2CXO J033259.0-274339,53.2460514,-27.7277658,AGN,35.15812651970329,5.200307958997717e-16,7.8807317788954585e-16,1.784358671833918e-15,3.092462645623236e-15,0.9915708642623424,1.0,CDFS J03329-2743B,53.24625,-27.727778,A;AGN|G|QSO|Sy2|X,2010A&A...518A..10V,ca,0.998459,1.0,,,,,,,,,,,,,16.599,16.739,12.885
2CXO J033259.1-273611,53.2466067,-27.6032838,AGN,11.049651819558251,2.3252296005410925e-15,1.2792007517459796e-15,2.467890324635102e-15,6.072320676922174e-15,0.986394823653084,0.492,ECDF-S  59,53.246667,-27.603333,Q;AGN|G|QSO|Rad|X,2010A&A...518A..10V,ca,0.998858,1.0,,,,,,,,,,,,,16.754,15.749,12.64
2CXO J033300.6-273457,53.2525167,-27.582641,AGN,17.694491407147233,4.137321078841911e-15,3.8232298307331946e-15,1.0313358669417542e-14,1.8273909578992647e-14,0.852973019164,0.543,ECDF-S  55,53.2525,-27.5825,Q;AGN|G|QSO|X,2010A&A...518A..10V,ca,0.99909043,1.0,,,,,,,,,,,,,16.474,15.889,12.678
2CXO J033303.3-275922,53.2641057,-27.9894636,AGN,7.250152708519337,5.906801731493833e-16,2.6979500649007515e-16,1.640049508089133e-15,2.500524687728592e-15,0.9912163752459776,0.1,ECDF-S 438,53.264167,-27.989444,Q;AGN|G|QSO|X,2010A&A...518A..10V,c,0.99879396,1.0,,,,,,,,,,,,,17.853,17.175,
2CXO J033310.9-275440,53.2955992,-27.9112576,AGN,4.294117647058768,3.302393206605435e-16,2.3183654149689583e-16,3.878577536074456e-16,9.499336157648848e-16,0.928282935544824,0.853,ECDF-S 429,53.295417,-27.911111,Q;AGN|G|QSO|X,2010A&A...518A..10V,c,0.99674875,1.0,,,,,,,,,,,,,18.364,17.229,
2CXO J033312.6-275551,53.3025497,-27.9310264,AGN,18.98062844521576,5.555920773699479e-15,3.1140038935511037e-15,8.19879359194295e-15,1.6868718259193534e-14,0.7965274969956699,0.936,ECDF-S 426,53.3025,-27.930833,Q;*|AGN|G|IR|QSO|Rad|X|mm|smm,2010A&A...518A..10V,gca,0.999257,1.0,19.931341,20.330036,19.297417,-0.4071,0.000318,0.0,0.0,1.011,,,,,16.684,15.751,12.151
2CXO J033318.9-273342,53.3291556,-27.5617646,AGN,19.494515163633785,5.135549124196966e-15,5.171998528086111e-15,1.4265355587560842e-14,2.457290323984392e-14,0.63785649236249,0.995,ECDF-S  25,53.329167,-27.561944,Q;G|X,2010A&A...518A..10V,ca,0.9985809,1.0,,,,,,,,,,,,,17.039,16.689,13.147
2CXO J033319.5-274950,53.3315582,-27.8307141,AGN,8.028388087320124,2.0725559914593488e-16,3.585887581116674e-16,8.060375654716125e-15,8.626220011973728e-15,0.928289297792995,0.962,ECDF-S 416,53.331667,-27.830556,Q;AGN|G|QSO|X,2010A&A...518A..10V,ca,0.9972216,1.0,,,,,,,,,,,,,16.939,16.584,13.253
2CXO J033320.0-275912,53.3334326,-27.9868278,AGN,13.521714714057952,2.3242772588875528e-15,1.705062338036425e-15,5.0462734145575145e-15,9.075613011481494e-15,0.82867522617214,1.0,ECDF-S 415,53.333333,-27.986667,Q;*|AGN|G|QSO|X,2010A&A...518A..10V,gca,0.9991544,1.0,21.260632,20.696766,20.340832,,0.0,0.0,0.0,,,,,,16.494,15.817,12.097
2CXO J033322.8-280312,53.3452467,-28.0536027,AGN,6.242644860215501,1.3730979725013668e-15,5.939713785982199e-16,1.4432895466588119e-15,3.4103588977583987e-15,0.5299391513732801,0.934,ECDF-S 410,53.345417,-28.053333,Q;AGN|G|QSO|X,2010A&A...518A..10V,ca,0.99529856,1.0,,,,,,,,,,,,,17.695,16.967,13.073
2CXO J033325.0-274312,53.3545344,-27.7201609,AGN,9.434169715506629,8.390915310727667e-17,1.4736600067622384e-16,1.050095473621364e-14,1.073222988999714e-14,0.90455214128026,0.041,ECDF-S  12,53.354583,-27.72,Q;AGN|G|QSO|X,2010A&A...518A..10V,ca,0.9981533,1.0,,,,,,,,,,,,,16.55,16.378,12.526
2CXO J033332.7-274907,53.3865369,-27.81885,AGN,15.599665196399032,4.952567527079821e-15,3.0322683372188127e-15,7.169449866903168e-15,1.51542857312018e-14,0.975547342296091,0.52,ECDF-S   6,53.386667,-27.818889,Q;G|X,2010A&A...518A..10V,ca,0.99681234,1.0,,,,,,,,,,,,,17.045,16.122,13.007
2CXO J033339.5-391841,53.4146077,-39.3115362,AGN,6.414691830946086,2.4703473285210203e-14,1.0781843671528988e-14,4.654095421324794e-14,8.202627116998713e-14,0.08703462959684,,RXS J03336-3918,53.414583,-39.311389,Q;*|NIR|QSO|X,2010A&A...518A..10V,gcat,0.9988197,1.0,17.666342,18.184298,16.950495,-0.0712,0.000202,0.0001809999999999,0.6846,1.057,,15.736,14.669,14.713,13.477,12.348,9.729
2CXO J033446.6-534430,53.6943273,-53.7416923,LM-STAR,5.961755098720893,1.9655711018798802e-14,1.4326321996206654e-15,1.5207256310311697e-15,2.2609068849450637e-14,0.922729149360606,,HD 22514,53.6944583,-53.7416667,F5V;*|NIR,1975MSS...C01....0H,gcat,0.9997385,1.0,8.947262,9.179127,8.55552,466.5737,0.033403,8.1e-05,8.776,0.904,180.948471,8.146,7.97,7.913,7.921,7.891,7.865
2CXO J033459.9+531023,53.7495926,53.1731944,HMXB,3.818181818182033,1.425929832571192e-15,8.868218560233238e-15,1.221762207003316e-14,2.2511770462837583e-14,0.48963385696754,,V 0332+53,53.7495833,53.1733333,"T, P, C;HMXB;Be;O8-9Ve;HMXB (Be, P, QPO, T);*|Be*|HXB|NIR|Psr|V*|X|gam",2006A&A...455.1165L,gcat,0.9988692,1.0,14.200214,15.475269,13.086571,6.6669,0.000515,0.0,4.279e-15,1.07,5584.23926,11.817,11.206,10.744,9.986,9.76,9.084
2CXO J033609.3-360732,54.038829,-36.1256001,AGN,26.987967015961523,4.460950536525053e-14,2.669766976885293e-14,5.397102421497348e-14,1.2527819934907693e-13,0.23103219110251,,MS 03342-3617,54.03875,-36.125556,Q;*|NIR|QSO|UV|X,2010A&A...518A..10V,gcat,0.9983176,1.0,18.351532,18.530342,18.080822,1.249,0.000249,0.0,0.0,0.982,,16.668,16.393,15.961,15.066,13.832,10.638
2CXO J033650.6-354240,54.2111346,-35.7111817,AGN,15.68785206092708,1.2263787018094126e-14,1.5532329469756e-14,4.2167924235805e-14,6.996404072365513e-14,0.55941914555439,,Q 0334-3552,54.21125,-35.711111,Q;*|NIR|QSO|X,2010A&A...518A..10V,gcat,0.9990592,1.0,18.704428,18.935219,18.080662,-1.5222,0.000245,0.0,0.0,1.034,,16.827,16.085,14.931,13.752,12.696,9.69
